Spotting ID,Bee Spotter,Date Spotted,Date Submitted,Title,Latitude,Longitude,Amateur Species Identification,Expert Species Identification (Primary),Expert Species Identification (Secondary),Protected Species?,Location Obscured?,Sex,Caste,Spotting URL,Number of Days Between Date Spotted and Date Added to Site,Photo ID,Rating,Has Pollen on Legs,Flower,Image URL
14166,jbryan,7/24/2023,7/24/2023,Bb23-0724-3,42.004.764.101.553.700,-8.767.964.027.296.160,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14166,0,28407,10,No,Asclepias incarnata,https://beespotter.org/beedata/bees/14166-5.jpg
14166,jbryan,7/24/2023,7/24/2023,Bb23-0724-3,42.004.764.101.553.700,-8.767.964.027.296.160,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14166,0,28406,10,No,Asclepias incarnata,https://beespotter.org/beedata/bees/14166-4.jpg
14166,jbryan,7/24/2023,7/24/2023,Bb23-0724-3,42.004.764.101.553.700,-8.767.964.027.296.160,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14166,0,28405,10,No,Asclepias incarnata,https://beespotter.org/beedata/bees/14166-3.jpg
14166,jbryan,7/24/2023,7/24/2023,Bb23-0724-3,42.004.764.101.553.700,-8.767.964.027.296.160,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14166,0,28404,10,No,Asclepias incarnata,https://beespotter.org/beedata/bees/14166-2.jpg
14166,jbryan,7/24/2023,7/24/2023,Bb23-0724-3,42.004.764.101.553.700,-8.767.964.027.296.160,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14166,0,28403,10,No,Asclepias incarnata,https://beespotter.org/beedata/bees/14166-1.jpg
14249,Dicentra,7/24/2023,8/6/2023,7 24 23 MS bee 1,4.204.698.536.279.440,-8.845.423.954.262.160,Bombus impatiens,Bombus impatiens,,f,f,,,https://beespotter.org/bee/14249,13,28573,10,No,Monarda fistulosa,https://beespotter.org/beedata/bees/14249-2.jpg
14249,Dicentra,7/24/2023,8/6/2023,7 24 23 MS bee 1,4.204.698.536.279.440,-8.845.423.954.262.160,Bombus impatiens,Bombus impatiens,,f,f,,,https://beespotter.org/bee/14249,13,28572,10,No,Monarda fistulosa,https://beespotter.org/beedata/bees/14249-1.jpg
14280,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 2,420.479.343.666.172,-8.845.695.702.514.040,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14280,18,28662,10,Yes,,https://beespotter.org/beedata/bees/14280-3.jpg
14280,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 2,420.479.343.666.172,-8.845.695.702.514.040,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14280,18,28661,10,Yes,,https://beespotter.org/beedata/bees/14280-2.jpg
14280,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 2,420.479.343.666.172,-8.845.695.702.514.040,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14280,18,28660,10,Yes,,https://beespotter.org/beedata/bees/14280-1.jpg
14281,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 3,42.047.567.320.260.800,-8.845.674.762.724.610,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14281,18,28664,10,Yes,,https://beespotter.org/beedata/bees/14281-2.jpg
14281,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 3,42.047.567.320.260.800,-8.845.674.762.724.610,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14281,18,28663,10,Yes,,https://beespotter.org/beedata/bees/14281-1.jpg
14282,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 4,4.204.734.767.058.840,-8.845.664.549.487.310,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14282,18,28665,10,Yes,,https://beespotter.org/beedata/bees/14282-1.jpg
14283,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 5,4.204.758.707.935.200,-8.845.761.614.107.270,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14283,18,28666,10,No,,https://beespotter.org/beedata/bees/14283-1.jpg
14284,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 6,4.204.721.475.722.850,-8.845.548.293.878.270,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14284,18,28668,10,No,,https://beespotter.org/beedata/bees/14284-2.jpg
14284,Dicentra,7/24/2023,8/11/2023,7 24 23 MS bee 6,4.204.721.475.722.850,-8.845.548.293.878.270,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14284,18,28667,10,No,,https://beespotter.org/beedata/bees/14284-1.jpg
14316,dulceylima,7/24/2023,8/14/2023,Common Eastern Bumblebee,41.817.587.929.471.700,-8.808.113.488.834.350,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14316,21,28742,10,No,,https://beespotter.org/beedata/bees/14316-1.jpg
14317,dulceylima,7/24/2023,8/14/2023,Two Spotted Bumblebee?,,,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14317,21,28743,10,No,,https://beespotter.org/beedata/bees/14317-1.jpg
14167,Pattiwk,7/25/2023,7/25/2023,1st attempt 8AM,4.208.474.241.649.380,-8.792.656.660.079.950,Bombus affinis,Bombus impatiens,,f,f,,,https://beespotter.org/bee/14167,0,28409,10,No,Rose,https://beespotter.org/beedata/bees/14167-2.jpg
14167,Pattiwk,7/25/2023,7/25/2023,1st attempt 8AM,4.208.474.241.649.380,-8.792.656.660.079.950,Bombus affinis,Bombus impatiens,,f,f,,,https://beespotter.org/bee/14167,0,28408,10,No,Rose,https://beespotter.org/beedata/bees/14167-1.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28425,10,No,,https://beespotter.org/beedata/bees/14170-14.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28424,10,No,,https://beespotter.org/beedata/bees/14170-13.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28423,10,No,,https://beespotter.org/beedata/bees/14170-12.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28422,10,No,,https://beespotter.org/beedata/bees/14170-11.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28419,10,No,,https://beespotter.org/beedata/bees/14170-8.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28418,10,No,,https://beespotter.org/beedata/bees/14170-7.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28417,10,No,,https://beespotter.org/beedata/bees/14170-6.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28416,10,No,,https://beespotter.org/beedata/bees/14170-5.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28414,10,No,,https://beespotter.org/beedata/bees/14170-3.jpg
14170,AnneHerrmann,7/25/2023,7/26/2023,Port Byron I Pol Garden,41.623.643.304.789.300,-9.031.544.089.062.660,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/14170,1,28413,10,No,,https://beespotter.org/beedata/bees/14170-2.jpg
14168,Pattiwk,7/26/2023,7/26/2023,Attempt #2 coneflower,4.208.478.322.404.880,-8.792.667.388.916.010,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14168,0,28411,,No,Echinacea,https://beespotter.org/beedata/bees/14168-2.jpg
14168,Pattiwk,7/26/2023,7/26/2023,Attempt #2 coneflower,4.208.478.322.404.880,-8.792.667.388.916.010,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14168,0,28410,10,No,Echinacea,https://beespotter.org/beedata/bees/14168-1.jpg
14172,RiverSky2020,7/26/2023,7/26/2023,Echinacea honey bee,4.190.121.027.257.300,-8.780.759.900.846.530,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/14172,0,28426,10,No,Echinacea,https://beespotter.org/beedata/bees/14172-1.jpg
14285,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 1,4.200.411.654.849.530,-884.117.837.019.208,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14285,16,28670,10,No,,https://beespotter.org/beedata/bees/14285-2.jpg
14285,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 1,4.200.411.654.849.530,-884.117.837.019.208,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14285,16,28669,10,No,,https://beespotter.org/beedata/bees/14285-1.jpg
14286,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 2,42.003.476.898.255.100,-8.841.183.397.499.170,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14286,16,28671,10,No,,https://beespotter.org/beedata/bees/14286-1.jpg
14287,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 3,4.200.381.719.173.950,-8.841.600.726.665.890,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/14287,16,28674,10,No,,https://beespotter.org/beedata/bees/14287-3.jpg
14287,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 3,4.200.381.719.173.950,-8.841.600.726.665.890,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/14287,16,28673,10,No,,https://beespotter.org/beedata/bees/14287-2.jpg
14287,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 3,4.200.381.719.173.950,-8.841.600.726.665.890,Bombus griseocollis,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/14287,16,28672,10,No,,https://beespotter.org/beedata/bees/14287-1.jpg
14288,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 4,4.200.335.235.721.230,-8.841.589.732.300.220,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14288,16,28679,10,No,,https://beespotter.org/beedata/bees/14288-5.jpg
14288,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 4,4.200.335.235.721.230,-8.841.589.732.300.220,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14288,16,28678,10,No,,https://beespotter.org/beedata/bees/14288-4.jpg
14288,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 4,4.200.335.235.721.230,-8.841.589.732.300.220,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14288,16,28677,10,No,,https://beespotter.org/beedata/bees/14288-3.jpg
14289,Dicentra,7/26/2023,8/11/2023,7 26 23 BC bee 5,4.200.333.456.914.030,-8.841.559.209.965.430,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14289,16,28680,10,No,,https://beespotter.org/beedata/bees/14289-1.jpg
14437,MRetzer,7/26/2023,8/25/2023,Bombus sp WI 2023,4.634.354.197.252.880,-9.095.636.844.635.010,Bombus griseocollis,Bombus griseocollis,,f,f,,,https://beespotter.org/bee/14437,30,29014,9,No,,https://beespotter.org/beedata/bees/14437-2.jpg
14437,MRetzer,7/26/2023,8/25/2023,Bombus sp WI 2023,4.634.354.197.252.880,-9.095.636.844.635.010,Bombus griseocollis,Bombus griseocollis,,f,f,,,https://beespotter.org/bee/14437,30,29013,9,No,,https://beespotter.org/beedata/bees/14437-1.jpg
14175,RiverSky2020,7/27/2023,7/27/2023,Blue salvia,4.190.073.106.071.830,-8.780.594.915.164.320,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14175,0,28433,10,Yes,Salvia,https://beespotter.org/beedata/bees/14175-5.jpg
14175,RiverSky2020,7/27/2023,7/27/2023,Blue salvia,4.190.073.106.071.830,-8.780.594.915.164.320,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14175,0,28432,10,Yes,Salvia,https://beespotter.org/beedata/bees/14175-4.jpg
14175,RiverSky2020,7/27/2023,7/27/2023,Blue salvia,4.190.073.106.071.830,-8.780.594.915.164.320,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14175,0,28431,10,Yes,Salvia,https://beespotter.org/beedata/bees/14175-3.jpg
14175,RiverSky2020,7/27/2023,7/27/2023,Blue salvia,4.190.073.106.071.830,-8.780.594.915.164.320,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14175,0,28430,10,Yes,Salvia,https://beespotter.org/beedata/bees/14175-2.jpg
14175,RiverSky2020,7/27/2023,7/27/2023,Blue salvia,4.190.073.106.071.830,-8.780.594.915.164.320,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14175,0,28429,10,Yes,Salvia,https://beespotter.org/beedata/bees/14175-1.jpg
14291,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 1,4.192.720.088.775.730,-8.834.686.520.977.150,Bombus bimaculatus,Bombus bimaculatus,,f,f,male,Drone,https://beespotter.org/bee/14291,15,28684,10,No,,https://beespotter.org/beedata/bees/14291-1.jpg
14292,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 2,4.192.711.338.860.020,-8.834.678.166.987.130,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/14292,15,28685,10,No,,https://beespotter.org/beedata/bees/14292-1.jpg
14293,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 3,4.192.672.312.094.830,-883.466.276.680.857,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14293,15,28686,10,No,,https://beespotter.org/beedata/bees/14293-1.jpg
14294,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 4,41.926.812.099.246.100,-883.461.591.944.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14294,15,28690,10,No,,https://beespotter.org/beedata/bees/14294-4.jpg
14294,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 4,41.926.812.099.246.100,-883.461.591.944.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14294,15,28689,10,No,,https://beespotter.org/beedata/bees/14294-3.jpg
14294,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 4,41.926.812.099.246.100,-883.461.591.944.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14294,15,28688,10,No,,https://beespotter.org/beedata/bees/14294-2.jpg
14294,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 4,41.926.812.099.246.100,-883.461.591.944.957,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14294,15,28687,10,No,,https://beespotter.org/beedata/bees/14294-1.jpg
14295,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 5,41.926.744.110.734.800,-8.834.566.819.433.220,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14295,15,28693,10,No,,https://beespotter.org/beedata/bees/14295-3.jpg
14295,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 5,41.926.744.110.734.800,-8.834.566.819.433.220,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14295,15,28692,10,No,,https://beespotter.org/beedata/bees/14295-2.jpg
14295,Dicentra,7/27/2023,8/11/2023,7 27 23 LO bee 5,41.926.744.110.734.800,-8.834.566.819.433.220,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14295,15,28691,10,No,,https://beespotter.org/beedata/bees/14295-1.jpg
14182,trouble,7/28/2023,7/28/2023,honey bee on butterfly bush,41.955,-88.432,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/14182,0,28439,10,No,Asclepias incarnata,https://beespotter.org/beedata/bees/14182-1.jpg
14362,PeaceOfMe,7/28/2023,8/17/2023,Raven Glen Bumble Bee,4.245.804.389.681.420,-880.241.336.699.641,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14362,20,28831,10,Yes,,https://beespotter.org/beedata/bees/14362-1.jpg
14704,jbryan,7/28/2023,12/17/2023,bb23-0728-1,4.200.587.414.097.720,-8.767.937.894.910.370,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/14704,142,29662,10,No,,https://beespotter.org/beedata/bees/14704-3.jpg
14704,jbryan,7/28/2023,12/17/2023,bb23-0728-1,4.200.587.414.097.720,-8.767.937.894.910.370,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/14704,142,29661,10,No,,https://beespotter.org/beedata/bees/14704-2.jpg
14704,jbryan,7/28/2023,12/17/2023,bb23-0728-1,4.200.587.414.097.720,-8.767.937.894.910.370,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/14704,142,29660,10,No,,https://beespotter.org/beedata/bees/14704-1.jpg
14197,Birdnerd79,7/29/2023,7/30/2023,Rusty-Patched,42.345.354.439.815,-89.188.096.900.209,Bombus affinis,Bombus affinis,,t,t,,,https://beespotter.org/bee/14197,1,28474,10,No,Spiraea,https://beespotter.org/beedata/bees/14197-1.jpg
14202,clrowa333,7/29/2023,7/31/2023,Prairie Blazing Star,3.888.779.868.430.270,-9.006.368.637.084.960,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/14202,2,28482,10,No,Liatris,https://beespotter.org/beedata/bees/14202-2.jpg
14202,clrowa333,7/29/2023,7/31/2023,Prairie Blazing Star,3.888.779.868.430.270,-9.006.368.637.084.960,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/14202,2,28481,10,No,Liatris,https://beespotter.org/beedata/bees/14202-1.jpg
14191,RiverSky2020,7/30/2023,7/30/2023,Balsaam bee,4.190.072.961.851.190,-878.059.208.393.097,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14191,0,28456,10,Yes,,https://beespotter.org/beedata/bees/14191-8.jpg
14191,RiverSky2020,7/30/2023,7/30/2023,Balsaam bee,4.190.072.961.851.190,-878.059.208.393.097,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14191,0,28455,10,Yes,,https://beespotter.org/beedata/bees/14191-7.jpg
14191,RiverSky2020,7/30/2023,7/30/2023,Balsaam bee,4.190.072.961.851.190,-878.059.208.393.097,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14191,0,28454,10,Yes,,https://beespotter.org/beedata/bees/14191-6.jpg
14191,RiverSky2020,7/30/2023,7/30/2023,Balsaam bee,4.190.072.961.851.190,-878.059.208.393.097,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14191,0,28453,10,Yes,,https://beespotter.org/beedata/bees/14191-5.jpg
14191,RiverSky2020,7/30/2023,7/30/2023,Balsaam bee,4.190.072.961.851.190,-878.059.208.393.097,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14191,0,28452,10,Yes,,https://beespotter.org/beedata/bees/14191-4.jpg
14191,RiverSky2020,7/30/2023,7/30/2023,Balsaam bee,4.190.072.961.851.190,-878.059.208.393.097,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14191,0,28451,10,Yes,,https://beespotter.org/beedata/bees/14191-3.jpg
14191,RiverSky2020,7/30/2023,7/30/2023,Balsaam bee,4.190.072.961.851.190,-878.059.208.393.097,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14191,0,28450,10,Yes,,https://beespotter.org/beedata/bees/14191-2.jpg
14191,RiverSky2020,7/30/2023,7/30/2023,Balsaam bee,4.190.072.961.851.190,-878.059.208.393.097,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/14191,0,28449,10,Yes,,https://beespotter.org/beedata/bees/14191-1.jpg
14196,Prairieboomer,7/30/2023,7/30/2023,Esker Farm 07.30.23,39.034.331.518.369.100,-8.834.439.039.230.340,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14196,0,28473,10,No,,https://beespotter.org/beedata/bees/14196-3.jpg
14196,Prairieboomer,7/30/2023,7/30/2023,Esker Farm 07.30.23,39.034.331.518.369.100,-8.834.439.039.230.340,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14196,0,28472,10,No,,https://beespotter.org/beedata/bees/14196-2.jpg
14196,Prairieboomer,7/30/2023,7/30/2023,Esker Farm 07.30.23,39.034.331.518.369.100,-8.834.439.039.230.340,Bombus auricomus,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/14196,0,28471,10,No,,https://beespotter.org/beedata/bees/14196-1.jpg
14705,jbryan,7/30/2023,12/17/2023,bb23-0730-1,4.200.625.007.881.840,-8.767.930.541.362.870,Bombus fervidus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/14705,140,29664,10,No,,https://beespotter.org/beedata/bees/14705-2.jpg
14705,jbryan,7/30/2023,12/17/2023,bb23-0730-1,4.200.625.007.881.840,-8.767.930.541.362.870,Bombus fervidus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/14705,140,29663,10,No,,https://beespotter.org/beedata/bees/14705-1.jpg
14706,jbryan,7/30/2023,12/17/2023,bb23-0730-2,4.200.623.775.529.710,-8.767.924.103.930.190,Bombus impatiens,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14706,140,29667,10,No,,https://beespotter.org/beedata/bees/14706-3.jpg
14706,jbryan,7/30/2023,12/17/2023,bb23-0730-2,4.200.623.775.529.710,-8.767.924.103.930.190,Bombus impatiens,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14706,140,29666,10,No,,https://beespotter.org/beedata/bees/14706-2.jpg
14706,jbryan,7/30/2023,12/17/2023,bb23-0730-2,4.200.623.775.529.710,-8.767.924.103.930.190,Bombus impatiens,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14706,140,29665,10,No,,https://beespotter.org/beedata/bees/14706-1.jpg
14199,Caroline,7/31/2023,7/31/2023,Rusty Patch - Queen,41.929.198.945.989,-8.796.304.154.323,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/14199,0,28477,10,No,,https://beespotter.org/beedata/bees/14199-3.jpg
14199,Caroline,7/31/2023,7/31/2023,Rusty Patch - Queen,4.188.033.792.316,-87.942.623.453.406,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/14199,0,28476,10,No,,https://beespotter.org/beedata/bees/14199-2.jpg
14199,Caroline,7/31/2023,7/31/2023,Rusty Patch - Queen,41.761.099.462.691,-88.014.118.219.066,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/14199,0,28475,10,No,,https://beespotter.org/beedata/bees/14199-1.jpg
14200,Caroline,7/31/2023,7/31/2023,Rusty Patch - Morton arb,41.714.894.030.238,-8.798.721.482.074,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/14200,0,28479,10,Yes,Monarda fistulosa,https://beespotter.org/beedata/bees/14200-2.jpg
14200,Caroline,7/31/2023,7/31/2023,Rusty Patch - Morton arb,41.755.907.792.169,-88.038.255.894.861,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/14200,0,28478,10,Yes,Monarda fistulosa,https://beespotter.org/beedata/bees/14200-1.jpg
14201,maggiewhite,7/31/2023,7/31/2023,native garden,42.285.758.697.647.700,-8.842.773.456.622.860,Bombus citrinus,Bombus impatiens,,f,f,,,https://beespotter.org/bee/14201,0,28480,10,No,,https://beespotter.org/beedata/bees/14201-1.jpg
14254,chansenfp1,7/31/2023,8/8/2023,IMG 9339 and 9343,4.205.584.905.885.540,-8.820.648.193.359.370,Bombus griseocollis,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14254,8,28590,10,No,,https://beespotter.org/beedata/bees/14254-2.jpg
14254,chansenfp1,7/31/2023,8/8/2023,IMG 9339 and 9343,4.205.584.905.885.540,-8.820.648.193.359.370,Bombus griseocollis,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14254,8,28589,10,No,,https://beespotter.org/beedata/bees/14254-1.jpg
14255,chansenfp1,7/31/2023,8/8/2023,IMG 9345,42.054.008.868.295.600,-8.820.734.024.047.850,Bombus vagans,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14255,8,28591,10,No,,https://beespotter.org/beedata/bees/14255-1.jpg
14301,Dicentra,7/31/2023,8/13/2023,7 31 23 FG bee 1,40.008.830.865.702.400,-87.566.132.486.216,Bombus griseocollis,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14301,13,28708,10,No,,https://beespotter.org/beedata/bees/14301-3.jpg
14301,Dicentra,7/31/2023,8/13/2023,7 31 23 FG bee 1,40.008.830.865.702.400,-87.566.132.486.216,Bombus griseocollis,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14301,13,28706,10,No,,https://beespotter.org/beedata/bees/14301-1.jpg
14302,Dicentra,7/31/2023,8/13/2023,7 31 23 FG bee 2,4.000.882.747.274.070,-8.756.600.540.420.770,Bombus griseocollis,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14302,13,28710,10,No,,https://beespotter.org/beedata/bees/14302-2.jpg
14302,Dicentra,7/31/2023,8/13/2023,7 31 23 FG bee 2,4.000.882.747.274.070,-8.756.600.540.420.770,Bombus griseocollis,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/14302,13,28709,10,No,,https://beespotter.org/beedata/bees/14302-1.jpg
14310,WestMG19,7/31/2023,8/14/2023,Cone flower bee,4.045.078.207.192.000,-8.863.179.445.266.720,,Bombus pensylvanicus,,f,f,female,Worker,https://beespotter.org/bee/14310,14,28730,10,No,,https://beespotter.org/beedata/bees/14310-3.jpg
14310,WestMG19,7/31/2023,8/14/2023,Cone flower bee,4.045.078.207.192.000,-8.863.179.445.266.720,,Bombus pensylvanicus,,f,f,female,Worker,https://beespotter.org/bee/14310,14,28729,10,No,,https://beespotter.org/beedata/bees/14310-2.jpg
14310,WestMG19,7/31/2023,8/14/2023,Cone flower bee,4.045.078.207.192.000,-8.863.179.445.266.720,,Bombus pensylvanicus,,f,f,female,Worker,https://beespotter.org/bee/14310,14,28728,10,No,,https://beespotter.org/beedata/bees/14310-1.jpg
