Spotting ID,Bee Spotter,Date Spotted,Date Submitted,Title,Latitude,Longitude,Amateur Species Identification,Expert Species Identification (Primary),Expert Species Identification (Secondary),Protected Species?,Location Obscured?,Sex,Caste,Spotting URL,Number of Days Between Date Spotted and Date Added to Site,Photo ID,Rating,Has Pollen on Legs,Flower,Image URL
2192,twotringas,8/14/2011,8/16/2011,auricomus - rosinweed 1,42.305.172,-89.156.867,Bombus auricomus,Bombus auricomus,,f,f,male,Drone,https://beespotter.org/bee/2192,2,3669,10,No,Rosinweed,https://beespotter.org/beedata/bees/2192-1.jpg
2213,dlanier,8/14/2011,8/21/2011,Bee 1 8-14,404.631.231,-889.325.135,Bombus fraternus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2213,7,3709,10,No,,https://beespotter.org/beedata/bees/2213-1.jpg
2180,twotringas,8/15/2011,8/15/2011,unident 1-5,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2180,0,3655,10,No,,https://beespotter.org/beedata/bees/2180-5.jpg
2180,twotringas,8/15/2011,8/15/2011,unident 1-5,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2180,0,3654,10,No,,https://beespotter.org/beedata/bees/2180-4.jpg
2180,twotringas,8/15/2011,8/15/2011,unident 1-5,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2180,0,3653,8,No,,https://beespotter.org/beedata/bees/2180-3.jpg
2180,twotringas,8/15/2011,8/15/2011,unident 1-5,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2180,0,3652,10,No,,https://beespotter.org/beedata/bees/2180-2.jpg
2180,twotringas,8/15/2011,8/15/2011,unident 1-5,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2180,0,3651,10,No,,https://beespotter.org/beedata/bees/2180-1.jpg
2187,wscovill,8/15/2011,8/15/2011,Insectarybee1,417.269.859,-88.266.828,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/2187,0,3663,8,No,,https://beespotter.org/beedata/bees/2187-1.jpg
2188,wscovill,8/15/2011,8/15/2011,RFSunflowerbee2,417.269.859,-88.266.828,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/2188,0,3665,10,No,,https://beespotter.org/beedata/bees/2188-2.jpg
2188,wscovill,8/15/2011,8/15/2011,RFSunflowerbee2,417.269.859,-88.266.828,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/2188,0,3664,10,No,,https://beespotter.org/beedata/bees/2188-1.jpg
2195,TER_OR,8/16/2011,8/16/2011,Bombus ruffocintus,42.101.304,-88.277.343,Bombus griseocollis,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2195,0,3689,10,No,,https://beespotter.org/beedata/bees/2195-4.jpg
2195,TER_OR,8/16/2011,8/16/2011,Bombus ruffocintus,42.101.304,-88.277.343,Bombus griseocollis,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2195,0,3688,10,No,,https://beespotter.org/beedata/bees/2195-3.jpg
2195,TER_OR,8/16/2011,8/16/2011,Bombus ruffocintus,42.101.304,-88.277.343,Bombus griseocollis,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2195,0,3681,10,No,,https://beespotter.org/beedata/bees/2195-2.jpg
2195,TER_OR,8/16/2011,8/16/2011,Bombus ruffocintus,42.101.304,-88.277.343,Bombus griseocollis,Bombus rufocinctus,,f,f,male,Drone,https://beespotter.org/bee/2195,0,3680,10,No,,https://beespotter.org/beedata/bees/2195-1.jpg
2203,melodycarroll,8/16/2011,8/17/2011,cosmos,41.909.367.604.100.700,-8.842.859.029.769.890,Bombus auricomus,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/2203,1,3695,10,No,,https://beespotter.org/beedata/bees/2203-2.jpg
2203,melodycarroll,8/16/2011,8/17/2011,cosmos,41.909.367.604.100.700,-8.842.859.029.769.890,Bombus auricomus,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/2203,1,3694,10,No,,https://beespotter.org/beedata/bees/2203-1.jpg
2206,melodycarroll,8/16/2011,8/17/2011,coneflower,4.190.898.435.055.050,-8.842.809.677.124.020,Bombus auricomus,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/2206,1,3700,10,No,Coneflower,https://beespotter.org/beedata/bees/2206-2.jpg
2206,melodycarroll,8/16/2011,8/17/2011,coneflower,4.190.898.435.055.050,-8.842.809.677.124.020,Bombus auricomus,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/2206,1,3699,10,No,Coneflower,https://beespotter.org/beedata/bees/2206-1.jpg
2230,twotringas,8/16/2011,8/24/2011,citrinus - severson,42.209.575.105.749.200,-8.919.988.632.202.140,,Bombus citrinus,,f,f,male,Drone,https://beespotter.org/bee/2230,8,3736,10,No,,https://beespotter.org/beedata/bees/2230-1.jpg
2231,twotringas,8/16/2011,8/24/2011,griseocollis - severson,42.209.575.105.749.200,-8.920.022.964.477.530,Bombus griseocollis,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/2231,8,3737,10,No,Thistle,https://beespotter.org/beedata/bees/2231-1.jpg
2232,twotringas,8/16/2011,8/24/2011,impatiens - severson,42.209.575.105.749.200,-8.919.988.632.202.140,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2232,8,3738,10,No,,https://beespotter.org/beedata/bees/2232-1.jpg
2233,twotringas,8/16/2011,8/24/2011,citrinus - severson,4.220.944.795.735.600,-8.920.005.798.339.840,Bombus citrinus,Bombus citrinus,,f,f,female,Worker,https://beespotter.org/bee/2233,8,3739,10,No,Thistle,https://beespotter.org/beedata/bees/2233-1.jpg
2234,twotringas,8/16/2011,8/24/2011,auricomus - severson,4.220.868.506.162.200,-8.920.125.961.303.710,,Bombus auricomus,,f,f,female,Worker,https://beespotter.org/bee/2234,8,3740,10,No,Thistle,https://beespotter.org/beedata/bees/2234-1.jpg
2208,TER_OR,8/17/2011,8/17/2011,Affinis,42.133.451.087.474,-88.317.848.105.928,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/2208,0,3704,10,No,,https://beespotter.org/beedata/bees/2208-2.jpg
2208,TER_OR,8/17/2011,8/17/2011,Affinis,42.032.066.610.226,-88.131.138.795.005,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/2208,0,3703,10,No,,https://beespotter.org/beedata/bees/2208-1.jpg
2209,wscovill,8/17/2011,8/17/2011,RFSunflower,417.269.859,-88.266.828,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/2209,0,3706,10,No,"sunflower, Helianthus",https://beespotter.org/beedata/bees/2209-2.jpg
2209,wscovill,8/17/2011,8/17/2011,RFSunflower,417.269.859,-88.266.828,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/2209,0,3705,10,No,"sunflower, Helianthus",https://beespotter.org/beedata/bees/2209-1.jpg
2211,Gloria,8/19/2011,8/19/2011,honeybee raingarden,41.726.054.287.970.300,-8.779.138.326.644.890,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2211,0,3707,10,No,,https://beespotter.org/beedata/bees/2211-1.jpg
2225,Dave_K,8/19/2011,8/23/2011,two bumbles on Sunflower,4.193.867.967.963.000,-8.807.790.756.225.580,,Bombus impatiens,,f,f,both,,https://beespotter.org/bee/2225,4,3731,10,No,,https://beespotter.org/beedata/bees/2225-4.jpg
2225,Dave_K,8/19/2011,8/23/2011,two bumbles on Sunflower,4.193.867.967.963.000,-8.807.790.756.225.580,,Bombus impatiens,,f,f,both,,https://beespotter.org/bee/2225,4,3730,10,No,,https://beespotter.org/beedata/bees/2225-3.jpg
2225,Dave_K,8/19/2011,8/23/2011,two bumbles on Sunflower,4.193.867.967.963.000,-8.807.790.756.225.580,,Bombus impatiens,,f,f,both,,https://beespotter.org/bee/2225,4,3729,10,No,,https://beespotter.org/beedata/bees/2225-2.jpg
2225,Dave_K,8/19/2011,8/23/2011,two bumbles on Sunflower,4.193.867.967.963.000,-8.807.790.756.225.580,,Bombus impatiens,,f,f,both,,https://beespotter.org/bee/2225,4,3728,10,No,,https://beespotter.org/beedata/bees/2225-1.jpg
2219,joshuallen,8/22/2011,8/22/2011,Honey CU 2,40.090.271,-88.239.243,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2219,0,3717,10,No,,https://beespotter.org/beedata/bees/2219-1.jpg
2220,joshuallen,8/22/2011,8/22/2011,Honey CU White,40.090.271,-88.239.243,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2220,0,3719,10,No,,https://beespotter.org/beedata/bees/2220-2.jpg
2221,dlanier,8/22/2011,8/22/2011,Probable B Griseocollis on Purple Salvia approx 6:50p,404.631.231,-889.325.135,Bombus griseocollis,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2221,0,3721,10,No,Salvia,https://beespotter.org/beedata/bees/2221-2.jpg
2228,twotringas,8/22/2011,8/24/2011,fervidus - prairie thistle,42.305.172,-89.156.867,Bombus fervidus,Bombus fervidus,,f,f,male,Drone,https://beespotter.org/bee/2228,2,3734,10,No,Thistle,https://beespotter.org/beedata/bees/2228-1.jpg
2222,wscovill,8/23/2011,8/23/2011,MSunflowerBee1,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2222,0,3723,7,No,,https://beespotter.org/beedata/bees/2222-2.jpg
2222,wscovill,8/23/2011,8/23/2011,MSunflowerBee1,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2222,0,3722,7,No,,https://beespotter.org/beedata/bees/2222-1.jpg
2223,wscovill,8/23/2011,8/23/2011,PenstemonBee2,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2223,0,3725,8,No,,https://beespotter.org/beedata/bees/2223-2.jpg
2223,wscovill,8/23/2011,8/23/2011,PenstemonBee2,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2223,0,3724,10,No,,https://beespotter.org/beedata/bees/2223-1.jpg
2224,wscovill,8/23/2011,8/23/2011,PenstemonBee3,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2224,0,3727,10,No,Penstemon,https://beespotter.org/beedata/bees/2224-2.jpg
2224,wscovill,8/23/2011,8/23/2011,PenstemonBee3,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2224,0,3726,10,No,Penstemon,https://beespotter.org/beedata/bees/2224-1.jpg
2227,twotringas,8/23/2011,8/24/2011,affinis - Village Green Nursery,42.167.480.455.264,-88.935.210.966.765,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/2227,1,3733,10,No,,https://beespotter.org/beedata/bees/2227-1.jpg
2235,TER_OR,8/23/2011,8/24/2011,Affinis Male,41.964.573.592.781,-88.192.698.542.868,Bombus affinis,Bombus affinis,,t,t,male,Drone,https://beespotter.org/bee/2235,1,3743,10,No,,https://beespotter.org/beedata/bees/2235-3.jpg
2235,TER_OR,8/23/2011,8/24/2011,Affinis Male,42.072.449.844.679,-88.369.207.617.142,Bombus affinis,Bombus affinis,,t,t,male,Drone,https://beespotter.org/bee/2235,1,3742,10,No,,https://beespotter.org/beedata/bees/2235-2.jpg
2235,TER_OR,8/23/2011,8/24/2011,Affinis Male,41.981.785.314.208,-88.206.704.522.165,Bombus affinis,Bombus affinis,,t,t,male,Drone,https://beespotter.org/bee/2235,1,3741,10,No,,https://beespotter.org/beedata/bees/2235-1.jpg
2236,wscovill,8/25/2011,8/25/2011,RFSunflowerbee1,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2236,0,3745,10,No,"sunflower, Helianthus",https://beespotter.org/beedata/bees/2236-2.jpg
2236,wscovill,8/25/2011,8/25/2011,RFSunflowerbee1,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2236,0,3744,10,No,"sunflower, Helianthus",https://beespotter.org/beedata/bees/2236-1.jpg
2237,wscovill,8/25/2011,8/25/2011,MSunflowerbee2,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2237,0,3747,8,No,"sunflower, Helianthus",https://beespotter.org/beedata/bees/2237-2.jpg
2237,wscovill,8/25/2011,8/25/2011,MSunflowerbee2,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2237,0,3746,8,No,"sunflower, Helianthus",https://beespotter.org/beedata/bees/2237-1.jpg
2238,wscovill,8/25/2011,8/25/2011,MSunflowerbee3,417.269.859,-88.266.828,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2238,0,3748,10,No,"sunflower, Helianthus",https://beespotter.org/beedata/bees/2238-1.jpg
2239,wscovill,8/25/2011,8/25/2011,MSunflowerbee4,417.269.859,-88.266.828,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2239,0,3749,8,No,"sunflower, Helianthus",https://beespotter.org/beedata/bees/2239-1.jpg
2241,twotringas,8/26/2011,8/27/2011,unident - prairie thistle,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,female,Worker,https://beespotter.org/bee/2241,1,3756,10,No,,https://beespotter.org/beedata/bees/2241-5.jpg
2241,twotringas,8/26/2011,8/27/2011,unident - prairie thistle,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,female,Worker,https://beespotter.org/bee/2241,1,3755,10,No,,https://beespotter.org/beedata/bees/2241-4.jpg
2241,twotringas,8/26/2011,8/27/2011,unident - prairie thistle,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,female,Worker,https://beespotter.org/bee/2241,1,3754,10,No,,https://beespotter.org/beedata/bees/2241-3.jpg
2241,twotringas,8/26/2011,8/27/2011,unident - prairie thistle,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,female,Worker,https://beespotter.org/bee/2241,1,3753,10,No,,https://beespotter.org/beedata/bees/2241-2.jpg
2241,twotringas,8/26/2011,8/27/2011,unident - prairie thistle,42.305.172,-89.156.867,,Bombus rufocinctus,,f,f,female,Worker,https://beespotter.org/bee/2241,1,3752,10,No,,https://beespotter.org/beedata/bees/2241-1.jpg
2240,twotringas,8/27/2011,8/27/2011,vagans - rosinweed,42.305.172,-89.156.867,Bombus vagans,Bombus vagans,,f,f,male,Drone,https://beespotter.org/bee/2240,0,3757,10,No,Rosinweed,https://beespotter.org/beedata/bees/2240-3.jpg
2240,twotringas,8/27/2011,8/27/2011,vagans - rosinweed,42.305.172,-89.156.867,Bombus vagans,Bombus vagans,,f,f,male,Drone,https://beespotter.org/bee/2240,0,3750,10,No,Rosinweed,https://beespotter.org/beedata/bees/2240-1.jpg
3420,suel8159,8/28/2011,9/4/2013,Camppinebee1,4.207.940.038.142.130,-8.788.678.407.669.060,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/3420,738,5645,10,Yes,,https://beespotter.org/beedata/bees/3420-1.jpg
2243,twotringas,8/29/2011,8/29/2011,honeybee -goldenrod,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2243,0,3758,10,No,"Goldenrod, Solidago sp.",https://beespotter.org/beedata/bees/2243-1.jpg
2244,twotringas,8/29/2011,8/29/2011,honeybee - goldenrod,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2244,0,3759,10,No,"Goldenrod, Solidago sp.",https://beespotter.org/beedata/bees/2244-1.jpg
2245,twotringas,8/29/2011,8/29/2011,honeybee - prairie dock,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2245,0,3760,10,No,Prairie dock,https://beespotter.org/beedata/bees/2245-1.jpg
2246,twotringas,8/29/2011,8/29/2011,honeybee - goldenrod,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2246,0,3761,10,No,"Goldenrod, Solidago sp.",https://beespotter.org/beedata/bees/2246-1.jpg
2253,TER_OR,8/31/2011,9/5/2011,B Affinis Dundee 83111,42.135.103.043.065,-88.354.804.972.479,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/2253,5,3767,10,No,,https://beespotter.org/beedata/bees/2253-3.jpg
2253,TER_OR,8/31/2011,9/5/2011,B Affinis Dundee 83111,4.220.242.400.665,-88.299.714.834.929,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/2253,5,3766,10,No,,https://beespotter.org/beedata/bees/2253-2.jpg
2253,TER_OR,8/31/2011,9/5/2011,B Affinis Dundee 83111,42.019.997.658.959,-88.348.273.255.616,Bombus affinis,Bombus affinis,,t,t,female,Worker,https://beespotter.org/bee/2253,5,3765,10,No,,https://beespotter.org/beedata/bees/2253-1.jpg
2256,twotringas,8/31/2011,9/7/2011,honeybee - goldenrod,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2256,7,3771,10,Yes,"Goldenrod, Solidago sp.",https://beespotter.org/beedata/bees/2256-1.jpg
2252,oakland1,9/4/2011,9/5/2011,bumble bee? front yard,40.103.547,-88.307.879,Bombus auricomus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/2252,1,3764,8,No,,https://beespotter.org/beedata/bees/2252-3.jpg
2252,oakland1,9/4/2011,9/5/2011,bumble bee? front yard,40.103.547,-88.307.879,Bombus auricomus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/2252,1,3762,8,No,,https://beespotter.org/beedata/bees/2252-1.jpg
2257,twotringas,9/4/2011,9/7/2011,honeybee - sedum,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2257,3,3772,10,No,Sedum,https://beespotter.org/beedata/bees/2257-1.jpg
2255,twotringas,9/6/2011,9/7/2011,pensylvanicus - prairie thistle,42.305.172,-89.156.867,,Bombus fervidus,,f,f,male,Drone,https://beespotter.org/bee/2255,1,3770,10,No,Thistle,https://beespotter.org/beedata/bees/2255-2.jpg
2255,twotringas,9/6/2011,9/7/2011,pensylvanicus - prairie thistle,42.305.172,-89.156.867,,Bombus fervidus,,f,f,male,Drone,https://beespotter.org/bee/2255,1,3769,10,No,Thistle,https://beespotter.org/beedata/bees/2255-1.jpg
2260,Gloria,9/9/2011,9/9/2011,Sept bee,4.174.826.273.259.050,-8.778.359.413.146.970,Bombus impatiens,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/2260,0,3775,10,No,,https://beespotter.org/beedata/bees/2260-2.jpg
2260,Gloria,9/9/2011,9/9/2011,Sept bee,4.174.826.273.259.050,-8.778.359.413.146.970,Bombus impatiens,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/2260,0,3774,10,No,,https://beespotter.org/beedata/bees/2260-1.jpg
2261,Gloria,9/9/2011,9/9/2011,Sept bee 2,4.174.823.071.440.700,-8.778.372.287.750.240,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2261,0,3777,10,No,,https://beespotter.org/beedata/bees/2261-2.jpg
2261,Gloria,9/9/2011,9/9/2011,Sept bee 2,4.174.823.071.440.700,-8.778.372.287.750.240,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2261,0,3776,10,No,,https://beespotter.org/beedata/bees/2261-1.jpg
2289,twotringas,9/9/2011,9/23/2011,honeybee - sedum,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2289,14,3813,10,No,Sedum,https://beespotter.org/beedata/bees/2289-1.jpg
2290,twotringas,9/9/2011,9/23/2011,honeybee - Sedum,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2290,14,3814,10,No,Sedum,https://beespotter.org/beedata/bees/2290-1.jpg
2291,twotringas,9/9/2011,9/23/2011,honeybee - Sedum,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2291,14,3815,10,No,Sedum,https://beespotter.org/beedata/bees/2291-1.jpg
4023,metterh,9/9/2011,4/10/2015,ruth bee,4.198.833.256.890.640,-8.776.900.291.442.870,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/4023,1309,6670,10,Yes,,https://beespotter.org/beedata/bees/4023-1.jpg
4024,metterh,9/9/2011,4/10/2015,ruth-bee,4.198.788.599.305.910,-8.776.853.084.564.200,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/4024,1309,6671,10,No,,https://beespotter.org/beedata/bees/4024-1.jpg
4025,metterh,9/9/2011,4/10/2015,ruth-bee,41.991.467,-8.777.454.399.999.990,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/4025,1309,6672,10,No,,https://beespotter.org/beedata/bees/4025-1.jpg
3419,suel8159,9/10/2011,9/4/2013,bspotballardfield,42.044.910.692.655.500,-8.787.191.390.991.210,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/3419,725,5644,10,Yes,,https://beespotter.org/beedata/bees/3419-1.jpg
2263,twotringas,9/11/2011,9/11/2011,Vagans - goldenrod,42.305.172,-89.156.867,Bombus vagans,Bombus vagans,,f,f,female,Worker,https://beespotter.org/bee/2263,0,3779,10,No,"Goldenrod, Solidago sp.",https://beespotter.org/beedata/bees/2263-2.jpg
2263,twotringas,9/11/2011,9/11/2011,Vagans - goldenrod,42.305.172,-89.156.867,Bombus vagans,Bombus vagans,,f,f,female,Worker,https://beespotter.org/bee/2263,0,3778,10,No,"Goldenrod, Solidago sp.",https://beespotter.org/beedata/bees/2263-1.jpg
2265,John Dahlstedt,9/11/2011,9/13/2011,Bee 567 Champaign Cty,40.082.446.876.069.900,-8.820.164.322.853.080,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,Worker,https://beespotter.org/bee/2265,2,3783,10,No,,https://beespotter.org/beedata/bees/2265-1.jpg
2266,John Dahlstedt,9/11/2011,9/13/2011,Bee 568 Champaign Cty,4.008.237.299.653.210,-8.820.191.144.943.230,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2266,2,3784,10,No,,https://beespotter.org/beedata/bees/2266-1.jpg
2267,John Dahlstedt,9/11/2011,9/13/2011,Bee 569 Champaign Cty,4.008.186.404.642.630,-8.820.180.416.107.170,,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/2267,2,3786,10,No,,https://beespotter.org/beedata/bees/2267-2.jpg
2267,John Dahlstedt,9/11/2011,9/13/2011,Bee 569 Champaign Cty,4.008.186.404.642.630,-8.820.180.416.107.170,,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/2267,2,3785,10,No,,https://beespotter.org/beedata/bees/2267-1.jpg
2268,John Dahlstedt,9/11/2011,9/13/2011,Bee 570 Champaign Cty,4.008.094.464.304.290,-8.820.199.728.012.080,Bombus griseocollis,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/2268,2,3787,10,No,,https://beespotter.org/beedata/bees/2268-1.jpg
2269,John Dahlstedt,9/11/2011,9/13/2011,Bee 571 Champaign Cty,4.008.041.926.410.680,-8.820.318.818.092.340,Bombus fervidus,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/2269,2,3788,10,No,,https://beespotter.org/beedata/bees/2269-1.jpg
2270,John Dahlstedt,9/11/2011,9/13/2011,Bee 572 Champaign Cty,40.081.683.450.313.000,-8.820.188.999.176.020,Bombus fervidus,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/2270,2,3789,10,No,,https://beespotter.org/beedata/bees/2270-1.jpg
2271,wscovill,9/11/2011,9/15/2011,LicoriceMintBee1,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2271,4,3790,7,No,,https://beespotter.org/beedata/bees/2271-1.jpg
2272,wscovill,9/11/2011,9/15/2011,CosmoBee2,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2272,4,3792,10,No,,https://beespotter.org/beedata/bees/2272-2.jpg
2272,wscovill,9/11/2011,9/15/2011,CosmoBee2,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2272,4,3791,10,No,,https://beespotter.org/beedata/bees/2272-1.jpg
2273,wscovill,9/11/2011,9/15/2011,FlowerBee3,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2273,4,3794,10,No,,https://beespotter.org/beedata/bees/2273-2.jpg
2273,wscovill,9/11/2011,9/15/2011,FlowerBee3,417.269.859,-88.266.828,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2273,4,3793,10,No,,https://beespotter.org/beedata/bees/2273-1.jpg
2292,twotringas,9/11/2011,9/23/2011,Honeybee - sedum,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2292,12,3816,10,No,Sedum,https://beespotter.org/beedata/bees/2292-1.jpg
3421,suel8159,9/11/2011,9/4/2013,bspot1,4.205.723.912.416.470,-8.787.382.364.273.070,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/3421,724,5646,10,No,,https://beespotter.org/beedata/bees/3421-1.jpg
2264,jmyers,9/12/2011,9/12/2011,Hive fell in my front yard,401.946.439,-88.414.197,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2264,0,3782,10,No,,https://beespotter.org/beedata/bees/2264-3.jpg
2264,jmyers,9/12/2011,9/12/2011,Hive fell in my front yard,401.946.439,-88.414.197,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2264,0,3781,10,No,,https://beespotter.org/beedata/bees/2264-2.jpg
2264,jmyers,9/12/2011,9/12/2011,Hive fell in my front yard,401.946.439,-88.414.197,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2264,0,3780,10,No,,https://beespotter.org/beedata/bees/2264-1.jpg
3422,suel8159,9/14/2011,9/4/2013,bspot,42.057.227.175.308.800,-8.787.395.238.876.340,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/3422,721,5647,10,Yes,,https://beespotter.org/beedata/bees/3422-1.jpg
2274,Dave_K,9/17/2011,9/17/2011,Bumble on Zinnia,4.193.880.737.162.520,-8.807.756.423.950.190,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2274,0,3797,10,No,Zinnia,https://beespotter.org/beedata/bees/2274-3.jpg
2274,Dave_K,9/17/2011,9/17/2011,Bumble on Zinnia,4.193.880.737.162.520,-8.807.756.423.950.190,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2274,0,3796,8,No,Zinnia,https://beespotter.org/beedata/bees/2274-2.jpg
2274,Dave_K,9/17/2011,9/17/2011,Bumble on Zinnia,4.193.880.737.162.520,-8.807.756.423.950.190,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/2274,0,3795,10,No,Zinnia,https://beespotter.org/beedata/bees/2274-1.jpg
